id_municipio;municipio
2763;Lucas do Rio Verde
2764;Lucena
2765;Lucianópolis
2766;Luciára
2767;Lucrécia
2768;Lucélia
2769;Luisburgo
2770;Luislândia
2771;Luiz Alves
2772;Luiziana
2773;Luiziânia
2774;Luminárias
2775;Lunardelli
2776;Lupionópolis
2777;Lupércio
2778;Lutécia
2779;Luz
2780;Luzerna
2781;Luzilândia
2782;Luzinópolis
2783;Luziânia
2784;Luís Antônio
2785;Luís Correia
2786;Luís Domingues
2787;Luís Eduardo Magalhães
2788;Luís Gomes
2789;Lábrea
2790;Macajuba
2791;Macambira
2792;Macaparana
2793;Macapá
2794;Macarani
2795;Macatuba
2796;Macau
2797;Macaubal
2798;Macaé
2799;Macaíba
2800;Macaúbas
2801;Macedônia
2802;Maceió
2803;Machacalis
2804;Machadinho
2805;Machadinho D´oeste
2806;Machado
2807;Machados
2808;Macieira
2809;Macuco
2810;Macururé
2811;Madalena
2812;Madeiro
2813;Madre de Deus
2814;Madre de Deus de Minas
2815;Maetinga
2816;Mafra
2817;Magalhães Barata
2818;Magalhães de Almeida
2819;Magda
2820;Magé
2821;Maiquinique
2822;Mairi
2823;Mairinque
2824;Mairiporã
2825;Mairipotaba
2826;Major Gercino
2827;Major Isidoro
2828;Major Sales
2829;Major Vieira
2830;Malacacheta
2831;Malhada
2832;Malhada Dos Bois
2833;Malhada de Pedras
2834;Malhador
2835;Mallet
2836;Malta
2837;Mamanguape
2838;Mambaí
2839;Mamborê
2840;Mamonas
2841;Mampituba
2842;Manacapuru
2843;Manaquiri
2844;Manari
2845;Manaus
2846;Manaíra
2847;Mandaguari
2848;Mandaguaçu
2849;Mandirituba
2850;Manduri
2851;Manfrinópolis
2852;Manga
2853;Mangaratiba
2854;Mangueirinha
2855;Manhuaçu
2856;Manhumirim
2857;Manicoré
2858;Manoel Emídio
2859;Manoel Ribas
2860;Manoel Urbano
2861;Manoel Viana
2862;Manoel Vitorino
2863;Mansidão
2864;Mantena
2865;Mantenópolis
2866;Maquiné
2867;Mar Vermelho
2868;Mar de Espanha
2869;Mara Rosa
2870;Marabá
2871;Marabá Paulista
2872;Maracaju
2873;Maracajá
2874;Maracanaú
2875;Maracanã
2876;Maracaçumé
2877;Maracaí
2878;Maracás
2879;Maragogi
2880;Maragogipe
2881;Maraial
2882;Marajá do Sena
2883;Maranguape
2884;Maranhãozinho
2885;Marapanim
2886;Marapoama
2887;Marataízes
2888;Maratá
2889;Marau
2890;Maravilha
2891;Maravilha
2892;Maravilhas
2893;Maraã
2894;Maraú
2895;Marcação
2896;Marcelino Ramos
2897;Marcelino Vieira
2898;Marcelândia
2899;Marcionílio Souza
2900;Marco
2901;Marcolândia
2902;Marcos Parente
2903;Marechal Cândido Rondon
2904;Marechal Deodoro
2905;Marechal Floriano
2906;Marechal Thaumaturgo
2907;Marema
2908;Mari
2909;Maria Helena
2910;Maria da fé
2911;Marialva
2912;Mariana
2913;Mariana Pimentel
2914;Mariano Moro
2915;Marianópolis do Tocantins
2916;Maribondo
2917;Maricá
2918;Marilac
2919;Marilena
2920;Mariluz
2921;Marilândia
2922;Marilândia do Sul
2923;Maringá
2924;Marinópolis
2925;Maripá
2926;Maripá de Minas
2927;Marituba
2928;Marizópolis
2929;Mariápolis
2930;Mariópolis
2931;Marliéria
2932;Marmeleiro
2933;Marmelópolis
2934;Marques de Souza
2935;Marquinho
2936;Martinho Campos
2937;Martins
2938;Martins Soares
2939;Martinópole
2940;Martinópolis
2941;Maruim
2942;Marumbi
2943;Marzagão
2944;Marília
2945;Mascote
2946;Massapê
2947;Massapê do Piauí
2948;Massaranduba
2949;Massaranduba
2950;Mata
2951;Mata Grande
2952;Mata Roma
2953;Mata Verde
2954;Mata de São João
2955;Mataraca
2956;Mateiros
2957;Matelândia
2958;Materlândia
2959;Mateus Leme
2960;Mathias Lobato
2961;Matias Barbosa
2962;Matias Cardoso
2963;Matias Olímpio
2964;Matina
2965;Matinha
2966;Matinhas
2967;Matinhos
2968;Matipó
2969;Mato Castelhano
2970;Mato Grosso
2971;Mato Leitão
2972;Mato Queimado
2973;Mato Rico
2974;Mato Verde
2975;Matos Costa
2976;Matozinhos
2977;Matrinchã
2978;Matriz de Camaragibe
2979;Matupá
2980;Maturéia
2981;Matutina
2982;Matão
2983;Matões
2984;Matões do Norte
2985;Maurilândia
2986;Maurilândia do Tocantins
2987;Mauriti
2988;Mauá
2989;Mauá da Serra
2990;Maués
2991;Maxaranguape
2992;Maximiliano de Almeida
2993;Mazagão
2994;Maçambara
2995;Medeiros
2996;Medeiros Neto
2997;Medianeira
2998;Medicilândia
2999;Medina
3000;Meleiro
3001;Melgaço
3002;Mendes
3003;Mendes Pimentel
3004;Mendonça
3005;Mercedes
3006;Mercês
3007;Meridiano
3008;Meruoca
3009;Mesquita
3010;Mesquita
3011;Messias
3012;Messias Targino
3013;Mesópolis
3014;Miguel Alves
3015;Miguel Calmon
3016;Miguel Leão
3017;Miguel Pereira
3018;Miguelópolis
3019;Milagres
3020;Milagres
3021;Milagres do Maranhão
3022;Milhã
3023;Milton Brandão
3024;Mimoso de Goiás
3025;Mimoso do Sul
3026;Minador do Negrão
3027;Minas Novas
3028;Minas do Leão
3029;Minaçu
3030;Minduri
3031;Mineiros
3032;Mineiros do Tietê
3033;Ministro Andreazza
3034;Mira Estrela
3035;Mirabela
3036;Miracatu
3037;Miracema
3038;Miracema do Tocantins
3039;Mirador
3040;Mirador
3041;Miradouro
3042;Miraguaí
3043;Miranda
3044;Miranda do Norte
3045;Mirandiba
3046;Mirandópolis
3047;Mirangaba
3048;Miranorte
3049;Mirante
3050;Mirante da Serra
3051;Mirante do Paranapanema
3052;Miraselva
3053;Mirassol
3054;Mirassol D´oeste
3055;Mirassolândia
3056;Miravânia
3057;Miraí
3058;Miraíma
3059;Mirim Doce
3060;Mirinzal
3061;Missal
3062;Missão Velha
3063;Mocajuba
3064;Mococa
3065;Modelo
3066;Moeda
3067;Moema
3068;Mogeiro
3069;Mogi Guaçu
3070;Moiporá
3071;Moita Bonita
3072;Moji Das Cruzes
3073;Moji-mirim
3074;Moju
3075;Mojuí dos Campos
3076;Mombaça
3077;Mombuca
3078;Mondaí
3079;Mongaguá
3080;Monjolos
3081;Monsenhor Gil
3082;Monsenhor Hipólito
3083;Monsenhor Paulo
3084;Monsenhor Tabosa
3085;Montadas
3086;Montalvânia
3087;Montanha
3088;Montanhas
3089;Montauri
3090;Monte Alegre
3091;Monte Alegre
3092;Monte Alegre Dos Campos
3093;Monte Alegre de Goiás
3094;Monte Alegre de Minas
3095;Monte Alegre de Sergipe
3096;Monte Alegre do Piauí
3097;Monte Alegre do Sul
3098;Monte Alto
3099;Monte Aprazível
3100;Monte Azul
3101;Monte Azul Paulista
3102;Monte Belo
3103;Monte Belo do Sul
3104;Monte Carlo
3105;Monte Carmelo
3106;Monte Castelo
3107;Monte Castelo
3108;Monte Das Gameleiras
3109;Monte Formoso
3110;Monte Horebe
3111;Monte Mor
3112;Monte Negro
3113;Monte Santo
3114;Monte Santo de Minas
3115;Monte Santo do Tocantins
3116;Monte Sião
3117;Monte do Carmo
3118;Monteiro
3119;Monteiro Lobato
3120;Monteirópolis
3121;Montenegro
3122;Montes Altos
3123;Montes Claros
3124;Montes Claros de Goiás
3125;Montezuma
3126;Montividiu
3127;Montividiu do Norte
3128;Monção
3129;Monções
3130;Morada Nova
3131;Morada Nova de Minas
3132;Moraújo
3133;Moreilândia
3134;Moreira Sales
3135;Moreno
3136;Mormaço
3137;Morpará
3138;Morretes
3139;Morrinhos
3140;Morrinhos
3141;Morrinhos do Sul
3142;Morro Agudo
3143;Morro Agudo de Goiás
3144;Morro Cabeça no Tempo
3145;Morro Grande
3146;Morro Redondo
3147;Morro Reuter
3148;Morro da Fumaça
3149;Morro da Garça
3150;Morro do Chapéu
3151;Morro do Chapéu do Piauí
3152;Morro do Pilar
3153;Morros
3154;Mortugaba
3155;Morungaba
3156;Mossoró
3157;Mossâmedes
3158;Mostardas
3159;Motuca
3160;Mozarlândia
3161;Muaná
3162;Mucajaí
3163;Mucambo
3164;Mucugê
3165;Mucuri
3166;Mucurici
3167;Muitos Capões
3168;Muliterno
3169;Mulungu
3170;Mulungu
3171;Mulungu do Morro
3172;Mundo Novo
3173;Mundo Novo
3174;Mundo Novo
3175;Munhoz
3176;Munhoz de Melo
3177;Muniz Ferreira
3178;Muniz Freire
3179;Muqui
3180;Muquém de São Francisco
3181;Muriaé
3182;Muribeca
3183;Murici
3184;Murici Dos Portelas
3185;Muricilândia
3186;Muritiba
3187;Murutinga do Sul
3188;Mutum
3189;Mutunópolis
3190;Mutuípe
3191;Muzambinho
3192;Muçum
3193;Mário Campos
3194;Mâncio Lima
3195;Mãe D´água
3196;Mãe do Rio
3197;Nacip Raydan
3198;Nantes
3199;Nanuque
3200;Naque
3201;Narandiba
3202;Natal
3203;Natalândia
3204;Natividade
3205;Natividade
3206;Natividade da Serra
3207;Natuba
3208;Natércia
3209;Navegantes
3210;Naviraí
3211;Nazareno
3212;Nazarezinho
3213;Nazaré
3214;Nazaré
3215;Nazaré Paulista
3216;Nazaré da Mata
3217;Nazaré do Piauí
3218;Nazária
3219;Nazário
3220;Nepomuceno
3221;Nerópolis
3222;Neves Paulista
3223;Neópolis
3224;Nhamundá
3225;Nhandeara
3226;Nicolau Vergueiro
3227;Nilo Peçanha
3228;Nilópolis
3229;Nina Rodrigues
3230;Ninheira
3231;Nioaque
3232;Nipoã
3233;Niquelândia
3234;Niterói
3235;Nobres
3236;Nonoai
3237;Nordestina
3238;Normandia
3239;Nortelândia
3240;Nossa Senhora Aparecida
3241;Nossa Senhora Das Dores
3242;Nossa Senhora Das Graças
3243;Nossa Senhora Dos Remédios
3244;Nossa Senhora da Glória
3245;Nossa Senhora de Lourdes
3246;Nossa Senhora de Nazaré
3247;Nossa Senhora do Livramento
3248;Nossa Senhora do Socorro
3249;Nova Aliança
3250;Nova Aliança do Ivaí
3251;Nova Alvorada
3252;Nova Alvorada do Sul
3253;Nova América
3254;Nova América da Colina
3255;Nova Andradina
3256;Nova Araçá
3257;Nova Aurora
3258;Nova Aurora
3259;Nova Bandeirantes
3260;Nova Bassano
3261;Nova Belém
3262;Nova Boa Vista
3263;Nova Brasilândia
3264;Nova Brasilândia D´oeste
3265;Nova Bréscia
3266;Nova Campina
3267;Nova Canaã
3268;Nova Canaã Paulista
3269;Nova Canaã do Norte
3270;Nova Candelária
3271;Nova Cantu
3272;Nova Castilho
3273;Nova Colinas
3274;Nova Crixás
3275;Nova Cruz
3276;Nova Era
3277;Nova Erechim
3278;Nova Esperança
3279;Nova Esperança do Piriá
3280;Nova Esperança do Sudoeste
3281;Nova Esperança do Sul
3282;Nova Europa
3283;Nova Floresta
3284;Nova Friburgo
3285;Nova Fátima
3286;Nova Fátima
3287;Nova Glória
3288;Nova Granada
3289;Nova Guarita
3290;Nova Guataporanga
3291;Nova Hartz
3292;Nova Ibiá
3293;Nova Iguaçu
3294;Nova Iguaçu de Goiás
3295;Nova Independência
3296;Nova Iorque
3297;Nova Ipixuna
3298;Nova Itaberaba
3299;Nova Itarana
3300;Nova Lacerda
3301;Nova Laranjeiras
3302;Nova Lima
3303;Nova Londrina
3304;Nova Luzitânia
3305;Nova Mamoré
3306;Nova Marilândia
3307;Nova Maringá
3308;Nova Monte Verde
3309;Nova Mutum
3310;Nova Módica
3311;Nova Nazaré
3312;Nova Odessa
3313;Nova Olinda
3314;Nova Olinda
3315;Nova Olinda
3316;Nova Olinda do Maranhão
3317;Nova Olinda do Norte
3318;Nova Olímpia
3319;Nova Olímpia
3320;Nova Palma
3321;Nova Palmeira
3322;Nova Petrópolis
3323;Nova Ponte
3324;Nova Porteirinha
3325;Nova Prata
3326;Nova Prata do Iguaçu
3327;Nova Pádua
3328;Nova Ramada
3329;Nova Redenção
3330;Nova Resende
3331;Nova Roma
3332;Nova Roma do Sul
3333;Nova Rosalândia
3334;Nova Russas
3335;Nova Santa Bárbara
3336;Nova Santa Helena
3337;Nova Santa Rita
3338;Nova Santa Rita
3339;Nova Santa Rosa
3340;Nova Serrana
3341;Nova Soure
3342;Nova Tebas
3343;Nova Timboteua
3344;Nova Trento
3345;Nova Ubiratã
3346;Nova União
3347;Nova União
3348;Nova Veneza
3349;Nova Veneza
3350;Nova Venécia
3351;Nova Viçosa
3352;Nova Xavantina
3353;Novais
3354;Novo Acordo
3355;Novo Airão
3356;Novo Alegre
3357;Novo Aripuanã
3358;Novo Barreiro
3359;Novo Brasil
3360;Novo Cabrais
3361;Novo Cruzeiro
3362;Novo Gama
3363;Novo Hamburgo
3364;Novo Horizonte
3365;Novo Horizonte
3366;Novo Horizonte
3367;Novo Horizonte do Norte
3368;Novo Horizonte do Oeste
3369;Novo Horizonte do Sul
3370;Novo Itacolomi
3371;Novo Jardim
3372;Novo Lino
3373;Novo Machado
3374;Novo Mundo
3375;Novo Oriente
3376;Novo Oriente de Minas
3377;Novo Oriente do Piauí
3378;Novo Planalto
3379;Novo Progresso
3380;Novo Repartimento
3381;Novo Santo Antônio
3382;Novo Santo Antônio
3383;Novo São Joaquim
3384;Novo Tiradentes
3385;Novo Triunfo
3386;Novo Xingu
3387;Novorizonte
3388;Nuporanga
3389;Não-me-toque
3390;Nísia Floresta
3391;Ocara
3392;Ocauçu
3393;Oeiras
3394;Oeiras do Pará
3395;Oiapoque
3396;Olaria
3397;Olho D´água
3398;Olho D´água Das Cunhãs
3399;Olho D´água Das Flores
3400;Olho D´água Grande
3401;Olho D´água do Casado
3402;Olho D´água do Piauí
3403;Olho-d´água do Borges
3404;Olhos-d´água
3405;Olinda
3406;Olinda Nova do Maranhão
3407;Olindina
3408;Olivedos
3409;Oliveira
3410;Oliveira Dos Brejinhos
3411;Oliveira Fortes
3412;Oliveira de Fátima
3413;Olivença
3414;Olímpia
3415;Olímpio Noronha
3416;Onda Verde
3417;Onça de Pitangui
3418;Oratórios
3419;Oriente
3420;Orindiúva
3421;Oriximiná
3422;Orizona
3423;Orizânia
3424;Orleans
3425;Orlândia
3426;Orobó
3427;Orocó
3428;Ortigueira
3429;Orós
3430;Osasco
3431;Oscar Bressane
3432;Osvaldo Cruz
3433;Osório
3434;Otacílio Costa
3435;Ouricuri
3436;Ourilândia do Norte
3437;Ourinhos
3438;Ourizona
3439;Ouriçangas
3440;Ouro
3441;Ouro Branco
3442;Ouro Branco
3443;Ouro Branco
3444;Ouro Fino
3445;Ouro Preto
3446;Ouro Preto do Oeste
3447;Ouro Velho
3448;Ouro Verde
3449;Ouro Verde
3450;Ouro Verde de Goiás
3451;Ouro Verde de Minas
3452;Ouro Verde do Oeste
3453;Ouroeste
3454;Ourolândia
3455;Ourém
3456;Ouvidor
3457;Pacaembu
3458;Pacajus
3459;Pacajá
3460;Pacaraima
3461;Pacatuba
3462;Pacatuba
3463;Pacoti
3464;Pacujá
3465;Padre Bernardo
3466;Padre Carvalho
3467;Padre Marcos
3468;Padre Paraíso
3469;Paes Landim
3470;Pai Pedro
3471;Paial
3472;Paim Filho
3473;Paineiras
3474;Painel
3475;Pains
3476;Paiva
3477;Paiçandu
3478;Pajeú do Piauí
3479;Palestina
3480;Palestina
3481;Palestina de Goiás
3482;Palestina do Pará
3483;Palhano
3484;Palhoça
3485;Palma
3486;Palma Sola
3487;Palmares
3488;Palmares Paulista
3489;Palmares do Sul
3490;Palmas
3491;Palmas
3492;Palmas de Monte Alto
3493;Palmeira
3494;Palmeira
3495;Palmeira Das Missões
3496;Palmeira Dos Índios
3497;Palmeira D´oeste
3498;Palmeira do Piauí
3499;Palmeirais
3500;Palmeirante
3501;Palmeiras
3502;Palmeiras de Goiás
3503;Palmeiras do Tocantins
3504;Palmeirina
3505;Palmeirândia
3506;Palmeirópolis
3507;Palmelo
3508;Palminópolis
3509;Palmital
3510;Palmital
3511;Palmitinho
3512;Palmitos
3513;Palmácia
3514;Palmópolis
3515;Palotina
3516;Panambi
3517;Panamá
3518;Pancas
3519;Panelas
3520;Panorama
3521;Pantano Grande
3522;Papagaios
3523;Papanduva
3524;Paquetá
3525;Paracambi
3526;Paracatu
3527;Paracuru
3528;Paragominas
3529;Paraguaçu
3530;Paraguaçu Paulista
3531;Paraibano
3532;Paraibuna
3533;Paraipaba
3534;Paraisópolis
3535;Parambu
3536;Paramirim
3537;Paramoti
3538;Paranacity
3539;Paranaguá
3540;Paranaiguara
3541;Paranapanema
3542;Paranapoema
3543;Paranapuã
3544;Paranatama
3545;Paranatinga
3546;Paranavaí
3547;Paranaíba
3548;Paranaíta
3549;Paranhos
3550;Paraná
3551;Paranã
3552;Paraopeba
3553;Parapuã
3554;Parari
3555;Parati
3556;Paratinga
3557;Parauapebas
3558;Parazinho
3559;Paraí
3560;Paraíba do Sul
3561;Paraíso
3562;Paraíso
3563;Paraíso das Águas
3564;Paraíso do Norte
3565;Paraíso do Sul
3566;Paraíso do Tocantins
3567;Paraú
3568;Paraúna
3569;Pardinho
3570;Pareci Novo
3571;Parecis
3572;Parelhas
3573;Pariconha
3574;Parintins
3575;Paripiranga
3576;Paripueira
3577;Pariquera-açu
3578;Parisi
3579;Parnaguá
3580;Parnamirim
3581;Parnamirim
3582;Parnarama
3583;Parnaíba
3584;Parobé
3585;Pará de Minas
3586;Passa Quatro
3587;Passa Sete
3588;Passa Tempo
3589;Passa e Fica
3590;Passa-vinte
3591;Passabém
3592;Passagem
3593;Passagem
3594;Passagem Franca
3595;Passagem Franca do Piauí
3596;Passira
3597;Passo Fundo
3598;Passo de Camaragibe
3599;Passo de Torres
3600;Passo do Sobrado
3601;Passos
3602;Passos Maia
3603;Pastos Bons
3604;Patis
3605;Pato Bragado
3606;Pato Branco
3607;Patos
3608;Patos de Minas
3609;Patos do Piauí
3610;Patrocínio
3611;Patrocínio Paulista
3612;Patrocínio do Muriaé
3613;Patu
3614;Paty do Alferes
3615;Pau Brasil
3616;Pau Dos Ferros
3617;Pau D´arco
3618;Pau D´arco
3619;Pau D´arco do Piauí
3620;Paudalho
3621;Pauini
3622;Paula Cândido
3623;Paula Freitas
3624;Paulicéia
3625;Paulino Neves
3626;Paulista
3627;Paulista
3628;Paulistana
3629;Paulistas
3630;Paulistânia
3631;Paulo Afonso
3632;Paulo Bento
3633;Paulo Frontin
3634;Paulo Jacinto
3635;Paulo Lopes
3636;Paulo Ramos
3637;Paulo de Faria
3638;Paulínia
3639;Paverama
3640;Pavussu
3641;Pavão
3642;Paço do Lumiar
3643;Peabiru
3644;Pederneiras
3645;Pedra
3646;Pedra Azul
3647;Pedra Bela
3648;Pedra Bonita
3649;Pedra Branca
3650;Pedra Branca
3651;Pedra Branca do Amapari
3652;Pedra Dourada
3653;Pedra Grande
3654;Pedra Lavrada
3655;Pedra Mole
3656;Pedra Preta
3657;Pedra Preta
3658;Pedra do Anta
3659;Pedra do Indaiá
3660;Pedralva
3661;Pedranópolis
3662;Pedras Altas
3663;Pedras Grandes
3664;Pedras de Fogo
3665;Pedras de Maria da Cruz
3666;Pedregulho
3667;Pedreira
3668;Pedreiras
3669;Pedrinhas
3670;Pedrinhas Paulista
3671;Pedrinópolis
3672;Pedro Afonso
3673;Pedro Alexandre
3674;Pedro Avelino
3675;Pedro Canário
3676;Pedro Gomes
3677;Pedro Laurentino
3678;Pedro Leopoldo
3679;Pedro Osório
3680;Pedro Régis
3681;Pedro Teixeira
3682;Pedro Velho
3683;Pedro de Toledo
3684;Pedro do Rosário
3685;Pedro ii
3686;Pedrão
3687;Peixe
3688;Peixe-boi
3689;Peixoto de Azevedo
3690;Pejuçara
3691;Pelotas
3692;Penaforte
3693;Penalva
3694;Pendências
3695;Penedo
3696;Penha
3697;Pentecoste
3698;Penápolis
3699;Pequeri
3700;Pequi
3701;Pequizeiro
3702;Perdigão
3703;Perdizes
3704;Perdões
3705;Pereira Barreto
3706;Pereiras
3707;Pereiro
3708;Peri Mirim
3709;Periquito
3710;Peritiba
3711;Peritoró
3712;Perobal
3713;Perolândia
3714;Peruíbe
3715;Pescador
3716;Pescaria Brava
3717;Pesqueira
3718;Petrolina
3719;Petrolina de Goiás
3720;Petrolândia
3721;Petrolândia
3722;Petrópolis
3723;Peçanha
3724;Piacatu
3725;Piancó
3726;Piatã
3727;Piau
3728;Piaçabuçu
3729;Picada Café
3730;Picos
3731;Picuí
3732;Piedade
3733;Piedade Dos Gerais
3734;Piedade de Caratinga
3735;Piedade de Ponte Nova
3736;Piedade do Rio Grande
3737;Pilar
3738;Pilar
3739;Pilar de Goiás
3740;Pilar do Sul
3741;Pilão Arcado
3742;Pilões
3743;Pilões
3744;Pilõezinhos
3745;Pimenta
3746;Pimenta Bueno
3747;Pimenteiras
3748;Pimenteiras do Oeste
3749;Pindamonhangaba
3750;Pindaré-mirim
3751;Pindaí
3752;Pindoba
3753;Pindobaçu
3754;Pindorama
3755;Pindorama do Tocantins
3756;Pindoretama
3757;Pingo-d´água
3758;Pinhais
3759;Pinhal
3760;Pinhal Grande
3761;Pinhal da Serra
3762;Pinhal de São Bento
3763;Pinhalzinho
3764;Pinhalzinho
3765;Pinhalão
3766;Pinheiral
3767;Pinheirinho do Vale
3768;Pinheiro
3769;Pinheiro Machado
3770;Pinheiro Preto
3771;Pinheiros
3772;Pinhão
3773;Pinhão
3774;Pintadas
3775;Pinto Bandeira
3776;Pintópolis
3777;Pio Xii
3778;Pio ix
3779;Piquerobi
3780;Piquet Carneiro
3781;Piquete
3782;Piracaia
3783;Piracanjuba
3784;Piracema
3785;Piracicaba
3786;Piracuruca
3787;Piraju
3788;Pirajuba
3789;Pirajuí
3790;Pirambu
3791;Piranga
3792;Pirangi
3793;Piranguinho
3794;Piranguçu
3795;Piranhas
3796;Piranhas
3797;Pirapemas
3798;Pirapetinga
3799;Pirapora
3800;Pirapora do Bom Jesus
3801;Pirapozinho
3802;Pirapó
3803;Piraquara
3804;Piraquê
3805;Pirassununga
3806;Piratini
3807;Piratininga
3808;Piratuba
3809;Piraí
3810;Piraí do Norte
3811;Piraí do Sul
3812;Piraúba
3813;Pirenópolis
3814;Pires Ferreira
3815;Pires do Rio
3816;Piripiri
3817;Piripá
3818;Piritiba
3819;Pirpirituba
3820;Pitanga
3821;Pitangueiras
3822;Pitangueiras
3823;Pitangui
3824;Pitimbu
3825;Pium
3826;Piumhi
3827;Piçarra
3828;Piçarras
3829;Piên
3830;Piúma
3831;Placas
3832;Planaltina
3833;Planaltina do Paraná
3834;Planaltino
3835;Planalto
3836;Planalto
3837;Planalto
3838;Planalto
3839;Planalto Alegre
3840;Planalto da Serra
3841;Planura
3842;Platina
3843;Plácido de Castro
3844;Pocinhos
3845;Poconé
3846;Pocrane
3847;Pojuca
3848;Poloni
3849;Pombal
3850;Pombos
3851;Pomerode
3852;Pompéia
3853;Pompéu
3854;Pongaí
3855;Ponta Grossa
3856;Ponta Porã
3857;Ponta de Pedras
3858;Pontal
3859;Pontal do Araguaia
3860;Pontal do Paraná
3861;Pontalina
3862;Pontalinda
3863;Ponte Alta
3864;Ponte Alta do Bom Jesus
3865;Ponte Alta do Norte
3866;Ponte Alta do Tocantins
3867;Ponte Branca
3868;Ponte Nova
3869;Ponte Preta
3870;Ponte Serrada
3871;Pontes Gestal
3872;Pontes e Lacerda
3873;Ponto Belo
3874;Ponto Chique
3875;Ponto Dos Volantes
3876;Ponto Novo
3877;Pontão
3878;Populina
3879;Poranga
3880;Porangaba
3881;Porangatu
3882;Porciúncula
3883;Porecatu
3884;Portalegre
3885;Porteiras
3886;Porteirinha
3887;Porteirão
3888;Portel
3889;Portelândia
3890;Porto
3891;Porto Acre
3892;Porto Alegre
3893;Porto Alegre do Norte
3894;Porto Alegre do Piauí
3895;Porto Alegre do Tocantins
3896;Porto Amazonas
3897;Porto Barreiro
3898;Porto Belo
3899;Porto Calvo
3900;Porto Dos Gaúchos
3901;Porto Esperidião
3902;Porto Estrela
3903;Porto Feliz
3904;Porto Ferreira
3905;Porto Firme
3906;Porto Franco
3907;Porto Grande
3908;Porto Lucena
3909;Porto Mauá
3910;Porto Murtinho
3911;Porto Nacional
3912;Porto Real
3913;Porto Real do Colégio
3914;Porto Rico
3915;Porto Rico do Maranhão
3916;Porto Seguro
3917;Porto União
3918;Porto Velho
3919;Porto Vera Cruz
3920;Porto Vitória
3921;Porto Walter
3922;Porto Xavier
3923;Porto da Folha
3924;Porto de Moz
3925;Porto de Pedras
3926;Porto do Mangue
3927;Portão
3928;Posse
3929;Potengi
3930;Potim
3931;Potiraguá
3932;Potirendaba
3933;Potiretama
3934;Poté
3935;Pouso Alegre
3936;Pouso Alto
3937;Pouso Novo
3938;Pouso Redondo
3939;Poxoréo
3940;Poá
3941;Poço Branco
3942;Poço Dantas
3943;Poço Das Antas
3944;Poço Das Trincheiras
3945;Poço Fundo
3946;Poço Redondo
3947;Poço Verde
3948;Poço de José de Moura
3949;Poços de Caldas
3950;Poção
3951;Poção de Pedras
3952;Poções
3953;Pracinha
3954;Pracuúba
3955;Prado
3956;Prado Ferreira
3957;Prados
3958;Pradópolis
3959;Praia Grande
3960;Praia Grande
3961;Praia Norte
3962;Prainha
3963;Pranchita
3964;Prata
3965;Prata
3966;Prata do Piauí
3967;Pratinha
3968;Pratápolis
3969;Pratânia
3970;Presidente Alves
3971;Presidente Bernardes
3972;Presidente Bernardes
3973;Presidente Castelo Branco
3974;Presidente Castelo Branco
3975;Presidente Dutra
3976;Presidente Dutra
3977;Presidente Epitácio
3978;Presidente Figueiredo
3979;Presidente Getúlio
3980;Presidente Juscelino
3981;Presidente Juscelino
3982;Presidente Juscelino
3983;Presidente Jânio Quadros
3984;Presidente Kennedy
3985;Presidente Kennedy
3986;Presidente Kubitschek
3987;Presidente Lucena
3988;Presidente Médici
3989;Presidente Médici
3990;Presidente Nereu
3991;Presidente Olegário
3992;Presidente Prudente
3993;Presidente Sarney
3994;Presidente Tancredo Neves
3995;Presidente Vargas
3996;Presidente Venceslau
3997;Primavera
3998;Primavera
3999;Primavera de Rondônia
4000;Primavera do Leste
4001;Primeira Cruz
4002;Primeiro de Maio
4003;Princesa
4004;Princesa Isabel
4005;Professor Jamil
4006;Progresso
4007;Promissão
4008;Propriá
4009;Protásio Alves
4010;Prudente de Morais
4011;Prudentópolis
4012;Pugmil
4013;Pureza
4014;Putinga
4015;Puxinanã
4016;Pão de Açúcar
4017;Pérola
4018;Pérola D´oeste
4019;Quadra
4020;Quaraí
4021;Quartel Geral
4022;Quarto Centenário
4023;Quatiguá
4024;Quatipuru
4025;Quatis
4026;Quatro Barras
4027;Quatro Irmãos
4028;Quatro Pontes
4029;Quatá
4030;Quebrangulo
4031;Quedas do Iguaçu
4032;Queimada Nova
4033;Queimadas
4034;Queimadas
4035;Queimados
4036;Queiroz
4037;Queluz
4038;Queluzito
4039;Querência
4040;Querência do Norte
4041;Quevedos
4042;Quijingue
4043;Quilombo
4044;Quinta do Sol
4045;Quintana
4046;Quinze de Novembro
4047;Quipapá
4048;Quirinópolis
4049;Quissamã
4050;Quitandinha
4051;Quiterianópolis
4052;Quixaba
4053;Quixabeira
4054;Quixabá
4055;Quixadá
4056;Quixelô
4057;Quixeramobim
4058;Quixeré
4059;Rafael Fernandes
4060;Rafael Godeiro
4061;Rafael Jambeiro
4062;Rafard
4063;Ramilândia
4064;Rancharia
4065;Rancho Alegre
4066;Rancho Alegre D´oeste
4067;Rancho Queimado
4068;Raposa
4069;Raposos
4070;Raul Soares
4071;Realeza
4072;Rebouças
4073;Recife
4074;Recreio
4075;Recursolândia
4076;Redentora
4077;Redenção
4078;Redenção
4079;Redenção da Serra
4080;Redenção do Gurguéia
4081;Reduto
4082;Regeneração
4083;Regente Feijó
4084;Reginópolis
4085;Registro
4086;Relvado
4087;Remanso
4088;Remígio
4089;Renascença
