;codigo_ibg;freq;Ano
6403;1100049;14;2019
6404;1100064;8;2019
6405;1100098;1;2019
6406;1100114;5;2019
6407;1100122;12;2019
6408;1100155;8;2019
6409;1100189;43;2019
6410;1100205;109;2019
6411;1100254;2;2019
6412;1100288;8;2019
6413;1100304;5;2019
6414;1100346;1;2019
6415;1100403;4;2019
6416;1100452;5;2019
6417;1100809;2;2019
6418;1101203;1;2019
6419;1101435;1;2019
6420;1101492;1;2019
6421;1101708;1;2019
6422;1101757;1;2019
6423;1200054;2;2019
6424;1200203;5;2019
6425;1200385;2;2019
6426;1200401;213;2019
6427;1200807;1;2019
6428;1300144;1;2019
6429;1300409;1;2019
6430;1300607;1;2019
6431;1300631;1;2019
6432;1300680;3;2019
6433;1300706;1;2019
6434;1301001;2;2019
6435;1301100;3;2019
6436;1301209;4;2019
6437;1301308;11;2019
6438;1301704;7;2019
6439;1301803;1;2019
6440;1301852;2;2019
6441;1302405;2;2019
6442;1302504;32;2019
6443;1302603;899;2019
6444;1302702;1;2019
6445;1302900;5;2019
6446;1303304;1;2019
6447;1303403;3;2019
6448;1303536;5;2019
6449;1303569;2;2019
6450;1304062;1;2019
6451;1304203;2;2019
6452;1400027;1;2019
6453;1400050;1;2019
6454;1400100;1695;2019
6455;1400159;3;2019
6456;1400175;6;2019
6457;1400282;1;2019
6458;1400456;23;2019
6459;1400472;10;2019
6460;1500107;9;2019
6461;1500404;1;2019
6462;1500602;9;2019
6463;1500800;35;2019
6464;1500859;2;2019
6465;1500909;1;2019
6466;1500958;1;2019
6467;1501006;2;2019
6468;1501105;1;2019
6469;1501204;3;2019
6470;1501303;12;2019
6471;1501402;416;2019
6472;1501451;1;2019
6473;1501501;32;2019
6474;1501600;15;2019
6475;1501709;48;2019
6476;1501725;1;2019
6477;1502152;10;2019
6478;1502202;7;2019
6479;1502400;193;2019
6480;1502608;1;2019
6481;1502707;5;2019
6482;1502764;1;2019
6483;1502772;3;2019
6484;1502905;1;2019
6485;1502939;8;2019
6486;1502954;2;2019
6487;1503002;1;2019
6488;1503093;1;2019
6489;1503200;3;2019
6490;1503309;3;2019
6491;1503408;1;2019
6492;1503507;1;2019
6493;1503606;39;2019
6494;1503705;1;2019
6495;1503754;1;2019
6496;1503804;1;2019
6497;1504059;4;2019
6498;1504208;6;2019
6499;1504422;30;2019
6500;1504455;3;2019
6501;1504802;1;2019
6502;1504901;3;2019
6503;1505007;1;2019
6504;1505031;23;2019
6505;1505064;3;2019
6506;1505106;1;2019
6507;1505437;2;2019
6508;1505486;1;2019
6509;1505502;1;2019
6510;1505536;199;2019
6511;1505601;1;2019
6512;1505650;1;2019
6513;1506005;1;2019
6514;1506112;3;2019
6515;1506138;13;2019
6516;1506161;1;2019
6517;1506187;1;2019
6518;1506195;3;2019
6519;1506203;1;2019
6520;1506401;1;2019
6521;1506500;46;2019
6522;1506708;2;2019
6523;1506807;151;2019
6524;1506906;1;2019
6525;1507003;3;2019
6526;1507102;1;2019
6527;1507201;3;2019
6528;1507300;5;2019
6529;1507607;2;2019
6530;1507961;2;2019
6531;1508001;1;2019
6532;1508050;1;2019
6533;1508084;2;2019
6534;1508100;1;2019
6535;1508126;1;2019
6536;1508209;1;2019
6537;1508357;1;2019
6538;1508407;1;2019
6539;1600154;1;2019
6540;1600303;36;2019
6541;1600501;6;2019
6542;1600600;8;2019
6543;1600709;1;2019
6544;1700350;4;2019
6545;1700400;3;2019
6546;1701101;2;2019
6547;1702109;29;2019
6548;1702208;1;2019
6549;1702406;2;2019
6550;1703073;1;2019
6551;1703107;3;2019
6552;1703701;1;2019
6553;1703867;3;2019
6554;1705607;1;2019
6555;1706506;1;2019
6556;1707108;4;2019
6557;1707405;1;2019
6558;1707553;3;2019
6559;1707702;3;2019
6560;1708304;1;2019
6561;1709500;10;2019
6562;1711902;1;2019
6563;1712454;1;2019
6564;1712702;1;2019
6565;1713205;2;2019
6566;1713304;7;2019
6567;1714203;1;2019
6568;1715101;1;2019
6569;1716109;4;2019
6570;1716604;1;2019
6571;1716703;1;2019
6572;1717909;1;2019
6573;1718204;5;2019
6574;1718808;1;2019
6575;1720200;2;2019
6576;1720903;1;2019
6577;1721000;123;2019
6578;1721109;1;2019
6579;1722107;3;2019
6580;2100055;17;2019
6581;2100204;1;2019
6582;2100477;1;2019
6583;2100709;1;2019
6584;2101103;1;2019
6585;2101202;9;2019
6586;2101251;2;2019
6587;2101400;3;2019
6588;2101608;1;2019
6589;2101939;1;2019
6590;2102002;6;2019
6591;2102036;2;2019
6592;2102077;2;2019
6593;2102101;2;2019
6594;2102200;1;2019
6595;2102325;2;2019
6596;2102408;1;2019
6597;2102507;1;2019
6598;2102804;1;2019
6599;2103000;62;2019
6600;2103109;1;2019
6601;2103208;3;2019
6602;2103307;17;2019
6603;2103406;2;2019
6604;2103604;4;2019
6605;2103703;1;2019
6606;2103752;1;2019
6607;2103802;1;2019
6608;2104057;9;2019
6609;2104404;1;2019
6610;2104552;1;2019
6611;2104677;1;2019
6612;2105104;4;2019
6613;2105153;1;2019
6614;2105302;100;2019
6615;2105401;1;2019
6616;2105708;1;2019
6617;2105906;1;2019
6618;2106326;1;2019
6619;2106375;3;2019
6620;2106607;1;2019
6621;2106631;1;2019
6622;2106755;1;2019
6623;2106904;7;2019
6624;2107100;2;2019
6625;2107209;1;2019
6626;2107357;2;2019
6627;2107456;2;2019
6628;2107506;4;2019
6629;2107704;2;2019
6630;2108207;2;2019
6631;2108504;3;2019
6632;2108603;4;2019
6633;2108702;1;2019
6634;2109007;2;2019
6635;2109270;1;2019
6636;2109304;1;2019
6637;2109452;2;2019
6638;2109502;1;2019
6639;2109908;6;2019
6640;2110005;1;2019
6641;2110039;1;2019
6642;2110203;1;2019
6643;2110708;3;2019
6644;2111003;1;2019
6645;2111029;2;2019
6646;2111052;1;2019
6647;2111102;2;2019
6648;2111201;30;2019
6649;2111300;911;2019
6650;2111508;7;2019
6651;2111722;1;2019
6652;2111789;2;2019
6653;2112209;91;2019
6654;2112233;1;2019
6655;2112308;2;2019
6656;2112456;1;2019
6657;2112506;2;2019
6658;2112704;1;2019
6659;2112803;1;2019
6660;2112902;1;2019
6661;2200103;1;2019
6662;2200400;1;2019
6663;2200608;3;2019
6664;2201200;1;2019
6665;2201606;3;2019
6666;2201903;5;2019
6667;2201919;1;2019
6668;2202059;1;2019
6669;2202109;1;2019
6670;2202208;6;2019
6671;2202307;2;2019
6672;2202406;1;2019
6673;2202455;1;2019
6674;2202604;1;2019
6675;2202752;1;2019
6676;2202778;1;2019
6677;2203107;3;2019
6678;2203305;7;2019
6679;2203404;1;2019
6680;2203503;1;2019
6681;2203701;8;2019
6682;2203909;5;2019
6683;2204352;1;2019
6684;2204501;2;2019
6685;2204600;1;2019
6686;2204907;1;2019
6687;2205003;4;2019
6688;2205102;2;2019
6689;2205201;1;2019
6690;2205508;2;2019
6691;2205524;1;2019
6692;2205581;1;2019
6693;2206001;1;2019
6694;2206050;1;2019
6695;2206209;3;2019
6696;2206753;1;2019
6697;2207009;4;2019
6698;2207504;1;2019
6699;2207603;1;2019
6700;2207702;60;2019
6701;2207793;1;2019
6702;2207801;2;2019
6703;2207900;13;2019
6704;2207934;1;2019
6705;2208007;23;2019
6706;2208205;1;2019
6707;2208403;8;2019
6708;2208502;1;2019
6709;2208601;2;2019
6710;2208650;1;2019
6711;2208700;1;2019
6712;2208809;2;2019
6713;2209351;1;2019
6714;2209377;2;2019
6715;2209500;4;2019
6716;2209872;2;2019
6717;2210003;5;2019
6718;2210201;1;2019
6719;2210300;1;2019
6720;2210359;1;2019
6721;2210375;1;2019
6722;2210391;1;2019
6723;2210409;1;2019
6724;2210508;6;2019
6725;2210607;2;2019
6726;2210805;1;2019
6727;2210904;1;2019
6728;2211001;501;2019
6729;2211100;3;2019
6730;2211209;1;2019
6731;2211308;2;2019
6732;2300101;1;2019
6733;2300150;1;2019
6734;2300200;5;2019
6735;2300309;19;2019
6736;2300507;3;2019
6737;2300754;1;2019
6738;2300903;1;2019
6739;2301000;17;2019
6740;2301109;7;2019
6741;2301208;2;2019
6742;2301257;1;2019
6743;2301307;2;2019
6744;2301703;6;2019
6745;2301901;11;2019
6746;2301950;3;2019
6747;2302008;6;2019
6748;2302057;2;2019
6749;2302107;6;2019
6750;2302206;8;2019
6751;2302305;2;2019
6752;2302404;4;2019
6753;2302503;2;2019
6754;2302602;13;2019
6755;2302800;26;2019
6756;2302909;2;2019
6757;2303006;2;2019
6758;2303105;1;2019
6759;2303204;1;2019
6760;2303303;1;2019
6761;2303501;31;2019
6762;2303709;350;2019
6763;2303808;2;2019
6764;2303931;1;2019
6765;2303956;2;2019
6766;2304004;4;2019
6767;2304103;18;2019
6768;2304202;50;2019
6769;2304251;5;2019
6770;2304277;2;2019
6771;2304285;11;2019
6772;2304301;1;2019
6773;2304350;4;2019
6774;2304400;3941;2019
6775;2304459;2;2019
6776;2304608;2;2019
6777;2304657;1;2019
6778;2304707;1;2019
6779;2304806;1;2019
6780;2304954;3;2019
6781;2305100;3;2019
6782;2305209;1;2019
6783;2305233;34;2019
6784;2305308;2;2019
6785;2305332;4;2019
6786;2305357;2;2019
6787;2305407;8;2019
6788;2305506;27;2019
6789;2305605;1;2019
6790;2305704;2;2019
6791;2305803;2;2019
6792;2305902;2;2019
6793;2306108;5;2019
6794;2306207;1;2019
6795;2306256;1;2019
6796;2306306;2;2019
6797;2306405;34;2019
6798;2306504;1;2019
6799;2306553;1;2019
6800;2306603;1;2019
6801;2306900;5;2019
6802;2307007;1;2019
6803;2307106;6;2019
6804;2307254;7;2019
6805;2307304;223;2019
6806;2307403;2;2019
6807;2307502;1;2019
6808;2307601;2;2019
6809;2307635;1;2019
6810;2307650;410;2019
6811;2307700;41;2019
6812;2307809;2;2019
6813;2308005;4;2019
6814;2308104;4;2019
6815;2308203;1;2019
6816;2308302;4;2019
6817;2308351;1;2019
6818;2308401;1;2019
6819;2308500;4;2019
6820;2308609;1;2019
6821;2308708;10;2019
6822;2308807;1;2019
6823;2309003;4;2019
6824;2309102;1;2019
6825;2309300;1;2019
6826;2309409;3;2019
6827;2309458;1;2019
6828;2309508;5;2019
6829;2309607;50;2019
6830;2309706;138;2019
6831;2310100;2;2019
6832;2310209;3;2019
6833;2310258;2;2019
6834;2310407;2;2019
6835;2310506;2;2019
6836;2310605;1;2019
6837;2310852;3;2019
6838;2310902;1;2019
6839;2311207;1;2019
6840;2311264;1;2019
6841;2311306;13;2019
6842;2311405;5;2019
6843;2311504;1;2019
6844;2311603;7;2019
6845;2311801;7;2019
6846;2312007;5;2019
6847;2312205;5;2019
6848;2312304;12;2019
6849;2312403;6;2019
6850;2312502;1;2019
6851;2312809;1;2019
6852;2312908;164;2019
6853;2313005;1;2019
6854;2313104;3;2019
6855;2313203;5;2019
6856;2313302;1;2019
6857;2313351;1;2019
6858;2313401;8;2019
6859;2313500;3;2019
6860;2313559;1;2019
6861;2313708;1;2019
6862;2313757;3;2019
6863;2313906;2;2019
6864;2313955;4;2019
6865;2314003;2;2019
6866;2314102;1;2019
6867;2400109;1;2019
6868;2400208;2;2019
6869;2400406;1;2019
6870;2400505;2;2019
6871;2400703;2;2019
6872;2400901;2;2019
6873;2401008;2;2019
6874;2401107;14;2019
6875;2401206;1;2019
6876;2401404;1;2019
6877;2401503;1;2019
6878;2401602;1;2019
6879;2401701;1;2019
6880;2401800;2;2019
6881;2402006;8;2019
6882;2402204;4;2019
6883;2402402;2;2019
6884;2402501;2;2019
6885;2402600;16;2019
6886;2403004;3;2019
6887;2403103;5;2019
6888;2403202;1;2019
6889;2403251;229;2019
6890;2403400;1;2019
6891;2403608;30;2019
6892;2403707;2;2019
6893;2404002;1;2019
6894;2404408;2;2019
6895;2404507;5;2019
6896;2404705;1;2019
6897;2405108;1;2019
6898;2405405;1;2019
6899;2405603;2;2019
6900;2405702;1;2019
6901;2405801;2;2019
6902;2406007;2;2019
6903;2406155;2;2019
6904;2406502;3;2019
6905;2406809;1;2019
6906;2407104;11;2019
6907;2407609;2;2019
6908;2407807;2;2019
6909;2408003;97;2019
6910;2408102;855;2019
6911;2408201;7;2019
6912;2408300;8;2019
6913;2408706;1;2019
6914;2408904;1;2019
6915;2408953;1;2019
6916;2409308;1;2019
6917;2409407;3;2019
6918;2409704;2;2019
6919;2409803;4;2019
6920;2409902;3;2019
6921;2410108;7;2019
6922;2410207;2;2019
6923;2410306;3;2019
6924;2410504;1;2019
6925;2410801;2;2019
6926;2410900;1;2019
6927;2411403;1;2019
6928;2411700;1;2019
6929;2412005;5;2019
6930;2412203;27;2019
6931;2412302;1;2019
6932;2412401;1;2019
6933;2412609;1;2019
6934;2412708;1;2019
6935;2413102;1;2019
6936;2413359;1;2019
6937;2413409;3;2019
6938;2413557;1;2019
6939;2413607;1;2019
6940;2414001;1;2019
6941;2414100;2;2019
6942;2414209;4;2019
6943;2414308;1;2019
6944;2414407;18;2019
6945;2414506;1;2019
6946;2414704;2;2019
6947;2414803;1;2019
6948;2500304;4;2019
6949;2500700;3;2019
6950;2500908;3;2019
6951;2501104;1;2019
6952;2501500;1;2019
6953;2501575;1;2019
6954;2501609;2;2019
6955;2501708;1;2019
6956;2501807;46;2019
6957;2502300;1;2019
6958;2502508;2;2019
6959;2502607;1;2019
6960;2502805;2;2019
6961;2503001;1;2019
6962;2503209;31;2019
6963;2503308;7;2019
6964;2503407;1;2019
6965;2503704;4;2019
6966;2503902;1;2019
6967;2504009;27;2019
6968;2504207;1;2019
6969;2504306;1;2019
6970;2504405;1;2019
6971;2504504;2;2019
6972;2504603;13;2019
6973;2504900;2;2019
6974;2505105;1;2019
6975;2505279;11;2019
6976;2505352;1;2019
6977;2505600;1;2019
6978;2506004;1;2019
6979;2506103;1;2019
6980;2506301;14;2019
6981;2506905;2;2019
6982;2507002;3;2019
6983;2507101;1;2019
6984;2507200;1;2019
6985;2507309;2;2019
6986;2507507;178;2019
6987;2508109;1;2019
6988;2508208;1;2019
6989;2508307;1;2019
6990;2508554;1;2019
6991;2508901;2;2019
6992;2509107;1;2019
6993;2509156;3;2019
6994;2509396;1;2019
6995;2509404;1;2019
6996;2509701;1;2019
6997;2510006;1;2019
6998;2510204;1;2019
6999;2510600;1;2019
7000;2510808;44;2019
7001;2510907;1;2019
7002;2511202;4;2019
7003;2511301;1;2019
7004;2511400;1;2019
7005;2511707;1;2019
7006;2511806;5;2019
7007;2511905;1;2019
7008;2512002;1;2019
7009;2512101;1;2019
7010;2512705;2;2019
7011;2512903;3;2019
7012;2513307;31;2019
7013;2513653;2;2019
7014;2513703;60;2019
7015;2513901;5;2019
7016;2514107;1;2019
7017;2514305;6;2019
7018;2514404;1;2019
7019;2514453;1;2019
7020;2514552;1;2019
7021;2514651;3;2019
7022;2514909;1;2019
7023;2515302;5;2019
7024;2516003;3;2019
7025;2516201;4;2019
7026;2516300;1;2019
7027;2516409;1;2019
7028;2516508;2;2019
7029;2516706;1;2019
7030;2517100;1;2019
7031;2517209;1;2019
7032;2600054;21;2019
7033;2600104;6;2019
7034;2600203;4;2019
7035;2600302;2;2019
7036;2600401;2;2019
7037;2600500;2;2019
7038;2601052;1;2019
7039;2601102;5;2019
7040;2601201;11;2019
7041;2601300;1;2019
7042;2601409;3;2019
7043;2601508;1;2019
7044;2601607;3;2019
7045;2601706;15;2019
7046;2601904;8;2019
7047;2602001;2;2019
7048;2602100;2;2019
7049;2602308;2;2019
7050;2602407;2;2019
7051;2602605;10;2019
7052;2602704;1;2019
7053;2602803;4;2019
7054;2602902;124;2019
7055;2603009;2;2019
7056;2603207;2;2019
7057;2603405;1;2019
7058;2603454;11;2019
7059;2603702;1;2019
7060;2603801;3;2019
7061;2604007;5;2019
7062;2604106;178;2019
7063;2604155;1;2019
7064;2604205;5;2019
7065;2604403;1;2019
7066;2604502;4;2019
7067;2604700;2;2019
7068;2605004;2;2019
7069;2605103;5;2019
7070;2605202;10;2019
7071;2605400;1;2019
7072;2605509;3;2019
7073;2605608;13;2019
7074;2605707;4;2019
7075;2606002;36;2019
7076;2606101;1;2019
7077;2606200;7;2019
7078;2606408;3;2019
7079;2606507;1;2019
7080;2606804;24;2019
7081;2606903;1;2019
7082;2607208;3;2019
7083;2607307;4;2019
7084;2607604;2;2019
7085;2607653;1;2019
7086;2607703;2;2019
7087;2607752;3;2019
7088;2607901;216;2019
7089;2608008;1;2019
7090;2608057;2;2019
7091;2608206;3;2019
7092;2608255;1;2019
7093;2608305;1;2019
7094;2608453;1;2019
7095;2608503;1;2019
7096;2608750;2;2019
7097;2608800;8;2019
7098;2608909;4;2019
7099;2609105;2;2019
7100;2609154;3;2019
7101;2609402;3;2019
7102;2609501;5;2019
7103;2609600;154;2019
7104;2609709;1;2019
7105;2609808;6;2019
7106;2609907;2;2019
7107;2610004;21;2019
7108;2610202;8;2019
7109;2610608;2;2019
7110;2610707;40;2019
7111;2610806;1;2019
7112;2610905;7;2019
7113;2611002;1;2019
7114;2611101;306;2019
7115;2611309;1;2019
7116;2611606;859;2019
7117;2611804;1;2019
7118;2612109;1;2019
7119;2612208;37;2019
7120;2612505;21;2019
7121;2612604;4;2019
7122;2612802;4;2019
7123;2612901;2;2019
7124;2613008;3;2019
7125;2613107;7;2019
7126;2613404;3;2019
7127;2613503;3;2019
7128;2613602;2;2019
7129;2613701;9;2019
7130;2613909;6;2019
7131;2614006;1;2019
7132;2614105;8;2019
7133;2614204;1;2019
7134;2614303;1;2019
7135;2614501;1;2019
7136;2614808;1;2019
7137;2614857;6;2019
7138;2615300;10;2019
7139;2615409;1;2019
7140;2615508;1;2019
7141;2615607;1;2019
7142;2615706;1;2019
7143;2615805;3;2019
7144;2616100;1;2019
7145;2616183;1;2019
7146;2616308;1;2019
7147;2616407;93;2019
7148;2700102;6;2019
7149;2700201;24;2019
7150;2700300;171;2019
7151;2700409;3;2019
7152;2700508;5;2019
7153;2701001;1;2019
7154;2701100;2;2019
7155;2701308;2;2019
7156;2701407;5;2019
7157;2701605;4;2019
7158;2701704;1;2019
7159;2701902;3;2019
7160;2702207;1;2019
7161;2702306;5;2019
7162;2702355;2;2019
7163;2702405;7;2019
7164;2702553;1;2019
7165;2702603;3;2019
7166;2702702;1;2019
7167;2702900;6;2019
7168;2703106;4;2019
7169;2703205;1;2019
7170;2703304;2;2019
7171;2703403;1;2019
7172;2703502;1;2019
7173;2703601;2;2019
7174;2703809;2;2019
7175;2703908;1;2019
7176;2704005;2;2019
7177;2704104;4;2019
7178;2704203;1;2019
7179;2704302;913;2019
7180;2704500;2;2019
7181;2704708;22;2019
7182;2704906;1;2019
7183;2705101;3;2019
7184;2705507;1;2019
7185;2706307;95;2019
7186;2706406;2;2019
7187;2706422;1;2019
7188;2706448;2;2019
7189;2706703;4;2019
7190;2706802;2;2019
7191;2706901;5;2019
7192;2707107;1;2019
7193;2707305;3;2019
7194;2707503;2;2019
7195;2707602;1;2019
7196;2707701;6;2019
7197;2707909;2;2019
7198;2708006;5;2019
7199;2708105;1;2019
7200;2708303;2;2019
7201;2708402;4;2019
7202;2708501;3;2019
7203;2708600;7;2019
7204;2708709;1;2019
7205;2708808;2;2019
7206;2709103;1;2019
7207;2709152;10;2019
7208;2709202;1;2019
7209;2709301;16;2019
7210;2709400;11;2019
7211;2800100;1;2019
7212;2800209;2;2019
7213;2800308;744;2019
7214;2800605;16;2019
7215;2800704;3;2019
7216;2801009;1;2019
7217;2801108;1;2019
7218;2801207;3;2019
7219;2801306;3;2019
7220;2801504;4;2019
7221;2801603;1;2019
7222;2801702;1;2019
7223;2802007;2;2019
7224;2802106;10;2019
7225;2802304;2;2019
7226;2802403;7;2019
7227;2802908;9;2019
7228;2803005;1;2019
7229;2803203;4;2019
7230;2803401;1;2019
7231;2803500;33;2019
7232;2803609;2;2019
7233;2803906;1;2019
7234;2804003;6;2019
7235;2804102;1;2019
7236;2804201;2;2019
7237;2804409;3;2019
7238;2804508;5;2019
7239;2804607;3;2019
7240;2804805;46;2019
7241;2805109;1;2019
7242;2805307;1;2019
7243;2805406;1;2019
7244;2805604;3;2019
7245;2805703;10;2019
7246;2805802;1;2019
7247;2806107;2;2019
7248;2806206;2;2019
7249;2806404;1;2019
7250;2806602;1;2019
7251;2806701;18;2019
7252;2807105;6;2019
7253;2807204;1;2019
7254;2807402;9;2019
7255;2807600;2;2019
7256;2900207;1;2019
7257;2900306;2;2019
7258;2900355;1;2019
7259;2900405;1;2019
7260;2900603;1;2019
7261;2900702;75;2019
7262;2900801;2;2019
7263;2900900;1;2019
7264;2901007;5;2019
7265;2901106;1;2019
7266;2901205;1;2019
7267;2901403;1;2019
7268;2901601;2;2019
7269;2901809;4;2019
7270;2901908;1;2019
7271;2901957;2;2019
7272;2902005;1;2019
7273;2902104;5;2019
7274;2902500;17;2019
7275;2902609;1;2019
7276;2902658;1;2019
7277;2902708;5;2019
7278;2902807;1;2019
7279;2902906;12;2019
7280;2903003;3;2019
7281;2903201;98;2019
7282;2903300;1;2019
7283;2903508;2;2019
7284;2903805;2;2019
7285;2903904;2;2019
7286;2904001;4;2019
7287;2904605;11;2019
7288;2904704;6;2019
7289;2904753;2;2019
7290;2904852;1;2019
7291;2904902;6;2019
7292;2905008;2;2019
7293;2905206;3;2019
7294;2905701;82;2019
7295;2905800;5;2019
7296;2906006;1;2019
7297;2906303;1;2019
7298;2906501;20;2019
7299;2906600;1;2019
7300;2906808;3;2019
7301;2906873;5;2019
7302;2906907;2;2019
7303;2907103;4;2019
7304;2907202;8;2019
7305;2907301;2;2019
7306;2907509;1;2019
7307;2907707;1;2019
7308;2907806;1;2019
7309;2907905;5;2019
7310;2908002;2;2019
7311;2908101;3;2019
7312;2908200;1;2019
7313;2908309;1;2019
7314;2908408;3;2019
7315;2908606;1;2019
7316;2908705;1;2019
7317;2908804;1;2019
7318;2909109;1;2019
7319;2909307;2;2019
7320;2909604;1;2019
7321;2909802;7;2019
7322;2909901;6;2019
7323;2910057;11;2019
7324;2910107;1;2019
7325;2910404;4;2019
7326;2910602;7;2019
7327;2910701;6;2019
7328;2910727;79;2019
7329;2910750;1;2019
7330;2910800;214;2019
7331;2910859;1;2019
7332;2911105;1;2019
7333;2911204;9;2019
7334;2911253;1;2019
7335;2911501;1;2019
7336;2911709;15;2019
7337;2911808;3;2019
7338;2911907;3;2019
7339;2912004;1;2019
7340;2912103;1;2019
7341;2912202;1;2019
7342;2912301;2;2019
7343;2912509;1;2019
7344;2912707;1;2019
7345;2912905;4;2019
7346;2913002;2;2019
7347;2913101;1;2019
7348;2913200;16;2019
7349;2913309;1;2019
7350;2913408;2;2019
7351;2913457;1;2019
7352;2913507;3;2019
7353;2913606;139;2019
7354;2913705;1;2019
7355;2913804;2;2019
7356;2913903;5;2019
7357;2914000;2;2019
7358;2914307;1;2019
7359;2914406;2;2019
7360;2914505;1;2019
7361;2914604;13;2019
7362;2914653;11;2019
7363;2914703;8;2019
7364;2914802;181;2019
7365;2914901;4;2019
7366;2915007;1;2019
7367;2915106;2;2019
7368;2915353;1;2019
7369;2915502;2;2019
7370;2915601;14;2019
7371;2915809;5;2019
7372;2916005;1;2019
7373;2916104;4;2019
7374;2916401;15;2019
7375;2916609;1;2019
7376;2916807;3;2019
7377;2917300;3;2019
7378;2917334;1;2019
7379;2917359;2;2019
7380;2917409;1;2019
7381;2917508;13;2019
7382;2917607;5;2019
7383;2917706;11;2019
7384;2918001;81;2019
7385;2918100;3;2019
7386;2918209;1;2019
7387;2918357;3;2019
7388;2918407;204;2019
7389;2918803;1;2019
7390;2919157;1;2019
7391;2919207;67;2019
7392;2919306;4;2019
7393;2919405;1;2019
7394;2919504;1;2019
7395;2919553;23;2019
7396;2919702;1;2019
7397;2919801;1;2019
7398;2919926;3;2019
7399;2920106;4;2019
7400;2920205;3;2019
7401;2920502;2;2019
7402;2920601;10;2019
7403;2920700;8;2019
7404;2920908;2;2019
7405;2921005;3;2019
7406;2921203;1;2019
7407;2921401;1;2019
7408;2921450;1;2019
7409;2921500;2;2019
7410;2921609;1;2019
7411;2921708;4;2019
7412;2921807;2;2019
7413;2922003;10;2019
7414;2922300;3;2019
7415;2922409;2;2019
7416;2922508;1;2019
7417;2922656;1;2019
7418;2922706;3;2019
7419;2922730;2;2019
7420;2922904;3;2019
7421;2923001;6;2019
7422;2923050;1;2019
7423;2923100;1;2019
7424;2923209;1;2019
7425;2923407;2;2019
7426;2923506;6;2019
7427;2923605;2;2019
7428;2923704;3;2019
7429;2923803;1;2019
7430;2924009;10;2019
7431;2924405;1;2019
7432;2924603;4;2019
7433;2924678;2;2019
7434;2924702;2;2019
7435;2924801;1;2019
7436;2924900;1;2019
7437;2925006;1;2019
7438;2925105;2;2019
7439;2925204;3;2019
7440;2925253;1;2019
7441;2925303;119;2019
7442;2925501;6;2019
7443;2925709;1;2019
7444;2925758;4;2019
7445;2925808;3;2019
7446;2925907;1;2019
7447;2925931;3;2019
7448;2925956;3;2019
7449;2926202;4;2019
7450;2926301;2;2019
7451;2926400;2;2019
7452;2926509;1;2019
7453;2926608;5;2019
7454;2926657;1;2019
7455;2927002;4;2019
7456;2927101;4;2019
7457;2927200;3;2019
7458;2927309;3;2019
7459;2927408;2680;2019
7460;2927705;4;2019
7461;2927804;2;2019
7462;2927903;2;2019
7463;2928000;2;2019
7464;2928059;2;2019
7465;2928109;10;2019
7466;2928208;1;2019
7467;2928406;10;2019
7468;2928505;1;2019
7469;2928604;5;2019
7470;2928703;8;2019
7471;2928802;6;2019
7472;2928901;2;2019
7473;2928950;2;2019
7474;2929008;2;2019
7475;2929057;7;2019
7476;2929107;1;2019
7477;2929206;1;2019
7478;2929255;4;2019
7479;2929305;1;2019
7480;2929602;4;2019
7481;2929750;1;2019
7482;2929800;1;2019
7483;2929909;6;2019
7484;2930105;7;2019
7485;2930154;1;2019
7486;2930204;4;2019
7487;2930402;2;2019
7488;2930501;16;2019
7489;2930600;1;2019
7490;2930709;13;2019
7491;2930766;1;2019
7492;2930774;2;2019
7493;2930808;1;2019
7494;2931004;1;2019
7495;2931103;7;2019
7496;2931202;1;2019
7497;2931301;2;2019
7498;2931350;111;2019
7499;2931400;1;2019
7500;2931608;3;2019
7501;2931707;1;2019
7502;2931806;3;2019
7503;2931905;6;2019
7504;2932002;3;2019
7505;2932200;1;2019
7506;2932309;3;2019
7507;2932408;1;2019
7508;2932507;2;2019
7509;2932606;1;2019
7510;2932705;5;2019
7511;2932804;1;2019
7512;2932903;15;2019
7513;2933158;1;2019
7514;2933208;6;2019
7515;2933307;181;2019
7516;2933505;2;2019
7517;2933604;3;2019
7518;3100203;2;2019
7519;3100401;1;2019
7520;3100500;1;2019
7521;3100609;5;2019
7522;3100906;4;2019
7523;3101102;32;2019
7524;3101201;1;2019
7525;3101409;1;2019
7526;3101508;3;2019
7527;3101607;84;2019
7528;3101706;5;2019
7529;3101805;6;2019
7530;3101904;1;2019
7531;3102001;1;2019
7532;3102050;2;2019
7533;3102100;1;2019
7534;3102209;2;2019
7535;3102308;2;2019
7536;3102506;1;2019
7537;3102605;52;2019
7538;3102803;7;2019
7539;3102852;2;2019
7540;3103009;1;2019
7541;3103207;1;2019
7542;3103306;3;2019
7543;3103405;6;2019
7544;3103504;92;2019
7545;3103751;1;2019
7546;3104007;84;2019
7547;3104106;3;2019
7548;3104205;18;2019
7549;3104304;4;2019
7550;3104601;1;2019
7551;3104700;1;2019
7552;3104908;31;2019
7553;3105103;2;2019
7554;3105202;1;2019
7555;3105301;3;2019
7556;3105400;7;2019
7557;3105608;108;2019
7558;3105905;10;2019
7559;3106002;6;2019
7560;3106200;11578;2019
7561;3106309;1;2019
7562;3106507;1;2019
7563;3106655;1;2019
7564;3106705;329;2019
7565;3106903;7;2019
7566;3107109;5;2019
7567;3107307;14;2019
